essay_id,grade,essay_topic,essay_text,dyslexic_flag,richness_5,organization_6,technical_3,total_14
G7_032,7,මගේ සිහින කේන්දරය,"මම දවසක් හූනං හොඳ සිසුවෙකු වෙලා රටටයුතුව දායාදයක් දෙන්න කැමති. මගේ සිහින මට අලුත් මගක්—මම අද කරන වැඩ හෙට රටට අවශ්‍ය.

පාසලේ මම හොඳින් ඉගෙන ගන්නවා, ගෙදර මිතුරන්ට උදව් කරනවා, පවුලේ සෙනෙහස සැටනවා. මගේ සිහින වල මාර්ගය—මෙකයි.

කවදාවත් මම තාත්තා වගේ නීතිඥයෙකු වෙන්නත්, වෛද්‍යයෙකු වෙන්නත් හිතනවා. නමුත් ගුරුවරුන් කියනවා—“ඕනෑම සිහිනයක් සැබෑ වෙන්නේ උත්සාහය තියෙන කොටයි.” මම ඒ වචන හදවතට ගන්නවා.

මගේ සිහින කේන්දරය මට අලුත් පණක්. මම හිතනවා—දරුවෙක් තමාගේ සිහින හදවතින්ම සුරකිනකොට, එය දවසක සැබෑ වෙනවා.",FALSE,4,4,3,11
G7_033,7,වගකීම්,"වගකීම් කියන දෙය දරුවෙකුගේ ජීවිතයේ අත්‍යවශ්‍ය කොටසක්. මම දවස පටන් ගත්තම වගකීම් ගැන හිතනවා. කාමරය පිරිසිදු කරනවා, බසය නිතර සුරකිනවා, අම්මාට උදව් කරනවා—මේ හැම දෙයක්ම වගකීමකි.

පාසලේ විද්‍යා ගුරුතුමිය කිව්වා—“වගකීම් තියෙන මිනිසෙකුට හෙට දවසේ හොඳ මඟ.” මට ඒක ලොකුම පාඩමක්. පන්ති වැඩ මම නිවැරදිව කරනවා. ගෙදරට ආවම පළමුව පාඩම් බලනවා.

වගකීම් තිබූවං දරුවෙකු කියන්නේ ජීවිතය හොඳටම හැදෙන කෙනෙක්. මම දැන් මගේ කාලය සුරකින්නත් ඉගෙන ගත්ත. දවසේ පළමුව කරන දේ, අවසානයේ කරන දේ—මේවා සැලසුම් කරලා කරාම දවස මනහර වෙනවා.

මම හිතනවා—වගකීම කියන්නේ අපිට ලැබෙන සෙරෙස් දායාදයක්.",FALSE,4,4,3,11
G7_034,7,පොත් කියවීම,"පොත් කියවීම මගේ හොඳම පුරුද්ද. කතාපොත්, කවි, ලිහිල් රසකතා—මෙවලින් මගේ හිත විවෘත වෙනවා. පොතක් අරගෙන ලඟ නඳුන් වෙලාවක සිටිනකොට මට දවස පුරා ලැබෙන තදබදය අඩු වෙනවා.

පාසලේ ගුරුතුමියත් කිව්වා—“පොත කියවන්නෙ මනස විවෘත කරන තාලයයි.” ඕක මට ඉතා වැදගත්. මම දවසකට වත් පේළි කිහිපයක් කියවන්න හදනවා. විවේක පන්තියේ වේලාවන්හිත් පොතක් ගෙන ඒවා කියවනවා.

ගෙදර තාත්තාත් මට පොත් කියවන්න උනන්දුවක් දෙනවා. සවස ගෙදරට ආවම මම කුඩා සොපනෙක බහිනවා, පොත අරගෙන කියවන්න පටන් ගන්නවා.

මම හිතනවා—පොත් කියවීමෙන් මට ලැබෙන්නේ කවි, චිත්‍ර, පරිසරය, සත්ත්වයන්, විද්‍යාව—සියල්ලම ලෝකයක්. එය මගේ සිතුවිලි උසස් කරනවා.",FALSE,4,4,3,11
G7_035,,දවසේ සැලැස්ම,"දවසෙ සැලැස්ම මට ජීවිතයේ සමනය. උදේ එකම කාලයට නගිලා ඉදිරියට වැඩ පටන් ගන්නවා. පළමුව දත් බ්‍රෂ් කරනවා, ඉන්පසු උයනට යනවා. අම්මා හදපු කිරි ගලා මට නිතරම පුදුම සැනසීමක්.

පාසලට යනකොට මගේ මිතුරන් හමුවෙනවා. ගුරුතුමිය කියන දේවල් සවිමත් පදනම. දවස පුරා මම සරලව ගෙන යනවා.

ගෙදර ආවම මම පළමුව පන්ති වැඩ බලනවා. ඉන්පසු අම්මාට උදව් කරනවා. සවසට මිතුරන් එක්ක පොඩි සෙල්ලම්. ඉරිදා දවසේ මම අලුත් ක්‍රියාකාරකම් කරනවා—වගාව, ලියවිලි, චිත්‍ර.

දවස අවසන් වෙද්දි මම හිතනවා—සැලසුමක් තියෙනකොට දවස ලස්සනයි. මගේ ජීවිතයත් සරලයි.",FALSE,4,4,3,11
G7_036,,ජීවිතයේ සතුට,"සතුට කියන්නේ අපේ හිතේ අහසේ තරම් වැදගත් දෙයක්. මට සතුට ගෙන එන්නේ මිතුරාගේ සිනහව, අම්මාගෙ කිරි බත්, වත්තේ කොළ පෙනෙන හැටි. ඔය හැමදේම මට සමුදුරක්.

අපේ ගුරුතුමිය කියනවා—“සතුට කියන්නේ බොහෝ ප්‍රමාණවත් දෙයක් නොවෙයි. පොඩි හොඳ දෙයක් බව.” ඒක මට වැදගත්. මම හිතනවා—පොඩිම දේවල් මට ලැබෙන සතුට ලොකු දෙයක්.

ගෙදර පවුලේ සුසුම, පාසලේ මිතුරන්ගේ හැසිරීම, සෙල්ලම් වෙලාවේ ලැබෙන හීන—මේයාල මට සතුටේ මූලික දායාද.

මම හිතනවා—දරුවෙකුට සතුට සේම වටිනා දේ නැත්තම් ජීවිතය හිස්. මම දවසින් දවස මගේ සතුට සුරකින්න හදනවා.",FALSE,4,4,3,11
G8_001,8,ජීවිතය සාර්ථක කරගැනීම,"ජීවිතය සාර්ථක කරගැනීම කියන්නේ පුරුදු දෙයක් නොවෙයි. එය මනස හදවාගෙන කරන ගමනක්. මම හිතනවා—සාර්ථක මිනිසෙකු වෙන්න අධිෂ්ඨානයත්, උත්සාහයත්, කාලය හොඳින් යොදාගන්නත් මනාකමට ඉගෙනගන්නත් අවශ්‍යයි.

දවස පටන් ගන්නා විටම මට මතක තියාගන්න එකක් තියෙනවා. ඒ තමයි දෙන දවස අගය කරන්න. පාසල් වැඩ, ගෙදර වැඩ, වගකීම්—මෙවැනි දේවල් මට සෙමෙන්ම පාලනය කරන්න වෙයි. සමහර දවස් ටිකක් බරපතලයි. නමුත් මම හිතනවා—කලු අහස තිබුණත් හිරු නැතිවෙලා නෑ කියලා.

ගුරුතුමිය කියනවා—“දරුවනේ, සාර්ථකත්වයට යන මාර්ගය දිගයි, නමුත් හරියටම ගියොත් පලය ලැබෙනවා” කියලා. ඒ වචන මට හොඳම දරුණු දවසකවත් මග පෙන්වීමක්.

අවසානයේ මම විශ්වාස කරනවා—සාර්ථකත්වය කියන්නේ ලොකු ලොකු ජයග්‍රහණ නොවෙයි. දවසින් දවස හොඳ මිනිසෙකු වෙන්න හදන උත්සාහයයි.",FALSE,4,4,2,10
G8_002,8,පවුලේ සබඳතාව,"පවුල කියන්නේ මිනිසෙකුගේ මුල් පාසල. මටත් තමන්ගේ පවුල සමඟ ගෙවන කාලය ගොඩාක්ම වැදගත්. අම්මා, තාත්තා, නංගි—සියලුම දෙනා එක්ක කතා කරනකොට, කෑම කන්නේ, සෙල්ලම් කරනකොට මට හිතේ වාතය නිකං වෙනවා.

අපේ පවුලේ හොඳම දේ තමයි එකිනෙකාට ගෞරවය. අම්මා අපට කියනවා—“කතා කරද්දී හදවතේ කාරුණික බව අඳුරන්න” කියලා. තාත්තා නම් අපට උගන්වන්නේ වැඩ කළ හැටි. මට කුඩා බර වැඩ තිබුණත්, මම එය ආතතියක් නොකර, පවුලට උදව් කරන විදිහට සිතන්න හදනවා.

සමහර රැයවල අපි එකතුව කතා කරනවා. දරුවන්ගේ පාසල් දෙවල්, තාත්තාගේ වැඩ පෙරළීම්, අම්මාගේ අළුත් අදහස්—මේ හැමදේම මගේ හිතේ විශේෂ තැනක් ගන්නවා.

පවුලේ එකමුතුව මිනිසාගෙ වැඩසටහන පිරිසිදු කරන අංගයක්. මම හිතනවා—පවුල හොඳින් තියෙන තැනකින් දරුවෙක් හොඳ මිනිසෙකු වෙලා ඉපදෙනවා.",FALSE,4,4,2,10
G8_003,8,මගේ පාසල,"මගේ පාසල මට හරිම විශේෂයි. එය ගම්මානයේ සුන්දර තැනක තියෙනවා. උදේ පාසලට යද්දී මම පාරෙන් යනකොට මල් ගස් වලින් වැටෙන සුවඳ මට හරිම සතුටක් දෙයි. පාසලේ විවිධ ගොඩනැඟීම් තියෙනවා—පරිපාලන ගෙදර, පුස්තකාලය, විද්‍යා ශාලාව, තරග ක්‍රීඩා බිම වගේ.

ගුරුවරුන් අපට සෙන්සුරුවටම ඉගන්වලා දෙනවා. සමහරවිට ඔවුන් අපට කාලය හරියට භාවිතා කරන්නොත් කියලම කතා කරනවා. මම දුටු විශේෂ දේ එකක් නම් මගේ පාසලේ හැමෝම එකට වැඩ කරන එක. පාසල පිරිසිදු කරන්න, ගස් පැල රොපන කරන්න, කලා දින සඳහා සූදානම් වෙන්න අපි හැමෝම එකතුවනවා.

මගේ හිතට ලඟම ඉන්නේ පුස්තකාලය. මට කතා නවාදම් පොත් කියවන්න හරිම ආසයි. කලාප කතාවක් කියවයි කියවයි මගේ අදහස් විහිදී යන්නේ දැනුම වැඩිවෙනවා වගේ. එක තමයි මට පාසල් ජීවිතේ ලැබෙන ලොකු ප්‍රතිලාභයක්.

පොදුවේ, මගේ පාසල මට මතක සටහන් බොහොමයක් දෙන තැනක්. නිතරම මට සිතෙනවා—මෙතරම් හොඳ පාසලක් හිමිවීම මට ලැබුණු වරමක් කියලා.",FALSE,4,4,2,10
G8_004,8,මාගේ විනෝදාංශය,"චිත්‍ර අඳින්න කවදාවත් මට අමාරු දෙයක් වුනේ නැතිව. කුඩා දවස් වල සිටම මම පැන්සිල් එකක් අරගෙන දමා කිරිල්ලෙක් වගේ සෙල්ලම් කරලා අඳිනවා. මගේ අම්මාත් කියනවා කුඩා කලේ දාන බිත්තියේ ලකුනු දැන්වත් අමතක නැහැ කියලා.

මම පාසලට යනවිටත් ඉතින් චිත්‍ර ශිල්පය මගේ ප්‍රියතම පාඩමක්. ගුරුවරු කිව්ව හැම විටම මට අදහස් තියෙනවා, මම නවින්‍යමය හැඩ රටා, ලස්සනවූ තැන ඉගෙන ගන්නත් හිතෙනවා. මට විශේෂයෙන් වැඩිපුර අඳින්න ඕන අයිතම නම් කාලගුණ දල්වී ඇති දර්ශන. වර්ෂාව තියෙන දවසක්, දවල් පහන් වී ඇති මල් ගෙදර, හෝ ගස් යටින් පාසැල් ළමයි හිනාවෙන දර්ශන මට හොද ඉඟි.

චිත්‍ර අඳිනකොට මානසික සන්සුන් බවක් ලැබෙනවා. පාසල් වැඩවල තියෙන තාක්ෂල් බර බලන්නෙත් අඩුයි. පසුව මම හිතනවා සම්පූර්ණ ශිල්පකරු බවට පත්වෙන්න. ඒත් ඒකට මැදිරිම මට තව දුරටත් ‍උත්සාහය තියාගන්න ඕන.",FALSE,4,4,2,10
G8_005,8,ගෙදර කාලය භාවිතා කිරීම,"පාසලෙන් ගෙදර එනකොට මම සෙල්ලම් කරන්න හිතෙනවා. හැබැයි මගේ තාත්තා කියනවා “මුලින්ම පාඩම් කරලා ඉවර කරගන්න” කියලා. ඒ නිසා මම කොච්චරම අමාරුවුනත් හෝ නිර්දේශ කරන ප්‍රථම වැදගත්කම පාඩම්ට දෙනවා.

ගෙදර කාලය හරියට භාවිතා කිරීම ගැන ගුරුවරුන් කියනවා. මමත් ඒක අසා පුරුදු කරගන්න උත්සාහ කරනවා. සමහර දවස් හික්මවී ගිහිල්ලා ටෙලිවිෂන් බලනවට වැඩිපුර කාලයක් යනවා. ඒක හොඳ නැහැ කියලා අම්මා කිව්වට පස්සේ මම දවසේ වැඩ ලැයිස්තුවක් කරගත්තා. ඒ කියන්නේ පාඩම්, ව්‍යායාම, විවේකය හා සෙල්ලම් කාලය.

මෙහෙම කළාම මට වැඩේවත් දිනපතා පිරිසිදුයි. ගෙදර වැඩ උදාහරණයක් විදිහට බත් පිසීම, වතුර ගෙන එන්න, බඩු ගලවා දාන්න වගේ දේවල් මම උදව් කරනවා. මේකෙන් මට වැදගත් දෙයක් කියලා හිතෙනවා—කවුද කාලය හරියට භාවිතා කරන්නේ නැත්තම් ඔහුගේ ජීවිතය ගැඹුරටම අහිමි වෙනවා.",FALSE,4,3,2,9
G8_006,8,සතුන්ට කරුණාව,"සතුන්ට කරුණාව දක්වන්න ඉගන්වන්නෙ අපේ ගුරුවරුන් පමණක් නෙවෙයි, අපේ අම්මා තාත්තාත්. මම පුටුවක් ඉඳගෙන වවුලා, කුරුල්ලෝ, බිළිහුන්, බල්ලෝ—අපේ ගෙදරට එන සත්ත්වයන් ගැන හිතනවා. ඒවාත් අපේ වගේම ජීවිතයක් තියෙනවා කියලා මට දැනෙනවා.

මිණිපොත් කීප් පනින්න ඕන තරමට කබලන් හෝ අහසෙ එන කුරුල්ලන්ට කිරි සීනි ටිකක් දාලා තරිදු කඩල දෙනවා. සමහර වෙලාවට මගේ නංගිත් මේ වැඩෙට ලවා හෙලුවෙන් සතුටෙනම තැවුල මැදට ගණන් කරලා දෙනවා.

ගෙදර බලුවෙක් තියෙන නිසා මම ඔහුට බෙහෙවැට ආහාර දෙනවා. සමහර දවසවල ඔහු අසනීප වෙනවා. ඒකට මම බය වෙනවා. තාත්තා ඔහුට ඖෂධය ගෙන දෙනකොට මම හිතනවා—සතුන් එවකට මොනතරම් භයානක අයුබෝවන් ගැන තමයි.

සතුන්ට කරුණාව කියන්නේ පිරිසිදු මනුකමක්. ඒක අපි හොඳම හිතකින් භාවිත කරන්න ඕනේ.",FALSE,3,3,2,8
G8_007,8,වසන්ත ඍතුය,"වසන්ත ඍතුව ආවම මට හරිම ආසාව. පාසල් යන පාරේ හරිත ගස් වලින් අලුත් කොළ එනවා. කුඩා මල් යටින් වෑයම් වෙලා ලස්සන බවක් මට දැනෙනවා. කූඹුරු පැත්තකින් පෙරළෙන පසුගිය දවස් වලට වඩා හොඳ පිරිසිදු දිනක් වගේ.

වසන්තය කියන්නෙ නව ජනමය එක්ක එන ඍතුවක්. අපේ ගම්මානයේ මල් මල් පැනලා යනවා. ඕනම තැනක පාවෙන්න පුළුවන් සුවඳ නිරන්තර කියලා. මම සේරම දවසම මල් ගෙඩි ගෙන්නේ නෙවෙයි, ඒත් එයාගේ රූපය පට්ට කියලා හිතෙනවා.

පාසලේ කලා මහා උත්සවයත් මේ කාලේම තියෙනවා. ඒ නිසා අපි යම් යම් සැරසිලි කරන්න හොඳ අඳුරු සෙවීමක් තියෙනවා. ගුරුවරු කිව්වා “මල් විදෙස් කොටස්” ගොඩක් තියෙන නිසා වසන්ත මොහොත වෙනස් වෙලා යනවා කියලා.

මෙහෙම බලද්දි වසන්තය මට සතුට දෙන කාලයක්. අපේ රටේ සුරක්ෂිත පරිසරයත් එක්ක මේ ඍතුව අගය කරන්න මම හැමෝටම කියනවා.",FALSE,3,3,2,8
G8_008,8,පරිසර සැළකිලිමත් හැසිරීම,"අපි ජීවත්වන පරිසරය තවත් කිසිදු දේවලින් තට්ටුවක් නැති අගයන සම්පත්. නමුත් අද බොහෝ තැනක පිරිසිදු නොවන දසුන් දකින්න පුළුවන්. මගේ ගම්මානයේද බොහෝ දෙනා කසල ගස් ඇරඹි අතුරින්ම දාලා යනවා.

පාසල් ගුරුතුමිය අපට නිතරම කියනවා—“කසල බිම නොදමන්න. ඔබ ලාවාසනින් ගෙදරට ගෙන ගියාම පසෙ පොළවට ලාභයි” කියලා. ඒ නිසා මම කොහෙ ගියත් පොඩි කසලක් වත් බිම දාන්නේ නෑ.

අද අපි පන්තියක් සමඟ ගස් පැල රොපන වැඩසටහනක් කළා. මටත් පස් අතටගෙන පැලක් වතු කරන එකෙන් නිර්මාණශීලී සතුටක් ලැබුණා. ගස් පැල රොපන කරන්න එන මල් ගෙඩි නෙවෙයි. ඒක අනාගතයට දෙන පොඩි සත්කාරයක්.

පරිසරය සුරැකීම කියන්නේ හැමෝම ඒ සඳහා හිතක් දෙන එක. ඒක හැමෝටම කළ යුතු සහ හරියටම පුරුදු කරන්න තියෙන දෙයක්.",FALSE,3,3,2,8
G8_009,8,මාගේ අභිරුචි,"මට කවි කියවන්නත්, කවි හදන්නත් ගොඩාක් ආසයි. කවිය කියන්නේ මනස තුළ ඇති දැනුම, සිතුවිල්ල, ආදරය, මෘදු හැඟීම්, අත්දැකීම්—මෙවැනි දේවල් එකට එකතු වෙලා හදන සනසුම් කලාකෘතියක්. මම පොතක් අරගෙන කවි කියවනකොට මගේ හිතට ලොකු සැනසීමක් දැනෙනවා.

මට තවත් ආසාවක් තියෙනවා. ඒ තමයි මල් බෝග වගාව. ගෙදර වත්තේ මම අම්මාගේ උදව්වෙන් පැල පත්කරනවා. අලුත් පැලකට වතුර දීලා පැලේ කොළ පියෙකක් ගෙඩියක් එනකොට මගේ හදවත සතුටින් පිරෙනවා. මල් තටාකෙහි සුවඳටත්, කොළේ පිරිසිදු පැහැයටත් මට හිනාදෙන සැනසුමක් තියෙනවා.

අභිරුචි කියන්නේ මනස සුවකරගන්න අලවිකරන දේවල්. පාසල් වැඩ, බරපතල දවස්, කාලයෙ තදබදය—මේවා අමාරු වෙලා හිටියත්, මට අභිරුචි මගින් හදවත ලේසියෙන් සනසෙනවා.

මම හිතනවා—අභිරුචියක් තියෙනකොට ජීවිතය වඩාම සරලයි, සෙනෙහසින් පිරෙයි, සහ සතුටින් ගෙවෙයි.",FALSE,4,4,2,10
G8_010,8,කාලය මැනවින් භාවිතා කිරීම,"කාලය කියන්නේ අපිට අතිශයින්ම වැදගත් දේ. දවසක ඇති 24 පැය හොඳින් පාලනය කළොත් ජීවිතය වෙනස් වෙන්න පුළුවන්. මම පටන් ගන්නේ උදේම දෙයක් තීරණය කරලා. පාඩම් කාලය, විවේකය, ගෙදර වැඩ, රසමත දේ—මේ හැමදේම සවිමත් වී යන විදිහට සකස් කරලා හිටියොත් කාලය අපිට හොඳින් සේවය කරනවා.

මටත් පහුගිය දවස්වල කාලය නාස්ති වුණ වෙලාවන් තිබුණා. නමුත් ගුරුවරුන්ගේ උපදෙස් අනුව මම දැන් වැඩ ලැයිස්තුවක් තියලා ඒ අනුව කරනවා. ඉතින් දවසෙ වැඩ පාරා ලිව්වම දවස අවසන් වෙද්දී මට ඇති සතුට වෙනස්.

කාලය නොවිනියෝග කළොත් ජීවිතය අරුත් නැතිවෙයි. මමත් අද සිට කාලය මැනවින් භාවිතා කරන පුරුද්ද දිගටම ගෙනයනවා.",FALSE,3,3,2,8
G8_011,8,දරුවන්ගේ වගකීම්,"සමාජයක් හදිසි අවශ්‍යතා මැද මැනවින් ඉදිරියට යන්න, දරුවන්ට තියෙන වගකීම් ඉතාම වැදගත්. මම හිතනවා—දරුවෙක් වගකීම පටන් ගන්නේ තමන්ගේම අවබෝධයෙන්. ගෙදරත්, පාසලත්, සමාජයත්—ඕනෑම තැනක දරුවෙකු කළ යුතු කාර්යයන් ගොඩක් තියෙනවා.

ගෙදර මම අම්මාට උදව් කරනවා. කාමරය පිරිසිදු කරගැනීම, කසල වෙන් කරලා දාන්න, පොඩි වැඩ කලා—මේවා මට දිනපතා තිබෙන වගකීම්. පාසලට ගියහම ගුරුතුමිය අපට කියනවා හොඳ පුරුදු ගොඩනගන්න කියලා. ඒවා මතක තියාගෙන ආකාරවත්ව හැසිරෙනකොට, දරුවෙකු තුළ පිළිවෙත් සහ ගෞරවය නවතිනවා.

සමහර දරුවන්ට වගකීම බරපතල දෙයක් වෙන්නත් පුළුවන්. එහෙත් මම හිතනවා—මෙවැනි දේවල් ටික ටික උත්සාහ කරලා ඉගෙන ගත්තොත්, අනාගතයේ හොඳ මගකට එනවා.

අවසානයේ, දරුවකුට වගකීම කියන්නේ තුළින්ම හදන හොඳ ගතිගුණයක්. එය හදනකොට ජීවිතය විශාල ලෙස පුළුල් වෙලා, සාර්ථකත්වයට යන මාර්ගය පැහැදිලි වෙනවා.",FALSE,4,4,2,10
G8_012,8,මිතුරු සබඳතාව,"මිතුරන් කියන්නේ දරුවෙකුගේ ජීවිතයට ලැබෙන වටිනා ආධාරක පරිසරයක්. මම පාසලේ හමුවූ මිතුරෝ නිතරම මට ඔවුන්ගේ හදවතේ පිරිසිදු බව, දයාබර හැසිරීම, සහයෝගීත්වය, ගෞරවය වගේ ලස්සන ගුණ අත්වෙනවා.

අපි එකට පාඩම් කරනවා, ක්‍රීඩා කරනවා, කතා කරනවා. මට සමහර දවස් අමාරු මොහොතක් තිබුණත්, මිතුරා කෙනෙකුගේ හරියටම කියන එක වචනයක් මගේ හිත සැනසවන්න එනවා. ඒක තමයි මිතුරුබවෙ හරිම ලස්සන පැත්ත.

කවදාවත් අප අතර පොඩි අසම්මතකම් හෝ හදුනාගැනීම් ඇතිවෙයි. නමුත් ඒවා මමත් මිතුරෝත් කෙටි වෙලාවකින් ලෑස්ති වෙලා විසදාගන්නවා. ඒ මොහොතවල මම මිතුරු සබඳතාව ගැන තවත් ගැඹුරු අදහසක් ඉගෙනගන්නවා.

මිතුරා කියන්නේ ජීවිතයේ දුක අඩු කරන, සතුට වැඩි කරන, හිතට පිරිසිදු වෙරළක් වගේ. මිතුරා හරියට තේරුම් ගත්තොත් ජීවිතය සනසවෙන, වටිනා, සතුටින් පිරුණු එකක් වෙලා යනවා.",FALSE,4,4,2,10
G8_013,8,මාගේ උපදේශක ගුරුතුමිය,"මට හොඳම ආදර්ශයක් දෙන කෙනා කියන්නෙ අපේ උපදේශක ගුරුතුමිය. ඇය නමින් නිලූකී මැඩම්. ඇය හැමදාම පන්තිවලට සයිමන් කළ හැටි හරියටම කියලා දෙනවා. පාඩම් උගන්වන්නෙ විතරක් නෙවෙයි, ජීවිතයේ වැදගත් දේවල් ගැනත් සැනසිල්ලෙන් කියලා දෙනවා.

ඇයගේ පන්තියට ඇවිල්ලම මට හිතෙනවා—ඇය ඉන්න තැනක හුගාක් දැනුම තියෙනවා කියලා. හැබැයි සමහරවිට මට ඇය කියන දේ ටිකක් බර වගේ. ඒත් ඇය කියන හැමදේම පසුව මට ප්‍රයෝජනවත්.

මට වඩාත්ම හැඟුන දේ තමයි ඇය අපිට දෙන්නේ ඉගෙනීමේ මතකවලට පමණක් නෙවෙයි, අපි හදවතෙන් හිතන්න හැටි. පන්ති අවසානයේදි ඇය කීව එක මට අමතක නෑ—“ඔබලා නිවැරදි මනුසසහෙකු වෙන්න ඕනේ”.

අදත් මම ඒ වචන හිතලා පාසල් වැඩ කරගන්නවා. ඇය මට ලොකුම ආදර්ශයක්.",FALSE,4,4,2,10
G8_014,8,ගම්මානේ ජීවිතය,"ගම්මානේ ජීවිතය අදාළ තරම් සරලයි. නඟරේ වගේ වාහන ශබ්ද, දූෂණ, බර වැඩ මේකෙ නැහැ. මම හදවතෙන්ම මේ ජීවිතයට ආසයි. අපේ ගම්මානයේ උදේ පාන්දරම කෝකටත් බිල දෙන වගුරැ දෙනරන් හිතකට සැනසිල්ලක් දෙයි.

අයෙත් එක වැදගත් දෙයක් නම් ගම්මය දෙන්නාගේ එකමුතුකම. ගොඩවැඩක් කරන්න වෙද්දී, ගොවිගෙදර කණුව හදද්දී හෝ මල් ගෙඩි තබද්දී කිසිම තැනක අන්‍යෝන්‍ය උදව් අලියෙන් ඉන්නවා.

පාසල් යන දරුවන්ටත් තව ප්‍රයෝජන වැඩියි. ගුරුවරුන්ට ළමයින් හරියට ගුරුවාදී කරන්න හැමදාම ලැදි. ගම්මයේ නිදහස, හිරිහැර නැති සුවඳගත් සුළඟ, ගස් තණ වළාකුලු මැද ජීවිතය ගෙවෙන්නේ අමුතුම හැඟීමක්.

නඟරේ සියල්ල තිබුනත්, ගම්මානේ සරල ජීවිතේ මට හොඳම මතක බොහොමයක් දෙනවා.",FALSE,4,3,2,9
G8_015,8,මාගේ පවුල,"මගේ පවුල කුඩා පවුලක්. ඒත් අපි තුන්දෙනාගේ එකමුතුව මට ලොකු ශක්තියක්. අම්මා, තාත්තා සහ මම. අපි එකට කාර්ය කරද්දී නිතරම සතුටින් ඉන්නවා. පස්වරුයදී අපි එකට කෑම සූදානම් කරලා කතා කරනවා.

හාල් වැට්ට තියන දවසවල තාත්තා මට උදව්ගෙන්න කියනවා. මම හිනාවි හිනාවි ඒ වැඩ කරලා ඉවර කරනවා. අම්මා නම් ගෙදර වැඩ ඉවර කරලා හොඳම චර්චා කථාත් කරනවා. සමහර දවස් අපි මල් ගෙදරට යනවා.

අපේ පවුලේ හොඳම දෙයක් නම් අපි එකිනෙකාට අලුත්ම අදහස් කියන එක. මට පාසලේ වෙච්ච දේ, මිතුරන් ගැන, ගුරුවරුන් අහපු ප්‍රශ්න හෝ මට අමාරු පාඩම් ගැන කියන්න පුරුදු.

පවුලක් කියන්නෙ තණකොළේ මිටියක් වගේ. එකක් කඩුනහම අනිත් එකත් දඩවෙනවා. ඒ නිසාම මට මගේ පවුල ගැන ගරුයි.",FALSE,4,4,2,10
G8_016,8,විනෝදාංශ බලපෑම්,"අද දරුවන්ට විනෝදාංශ කියන්නේ දරාවක් දක්නට ලැබෙන තැනක්. මමත් විනෝදාංශ බලනවා, යූටියුබ්, ටික්ටොක් වගේ. හැබැයි ගුරුවරු කිව්ව විදියට, ඒවා වැඩිපුර බලන එක ටිකක් අහිතකරයි.

පන්තිවල ඉගනගන්න දේවල් අමතක වන්න පුළුවන්. මමත් සමහර දවස් පාඩම් කරද්දී මේ විඩියෝ සිහිවෙලා කාලය දාන් වෙනවා. ඒ නිසා මම කාලයක් විතර සීමාවක් තියාගෙන විනෝදාංශ බලනවා.

වෙන එකක් නම් විනෝදාංශ වලින් අපිට අලුත් දේවල් දැනගන්නත් පුළුවන්. විද්‍යා විඩියෝ, ඉතිහාස, මෘදුකාංග, තාක්ෂණ වගේ දේවල්. ඒ දේවල් මම ඉගෙනාගන්න හොදයි.

අවසානයේ මට හිතෙන දේ වන්නේ—විනෝදාංශ හොදයි, හැබැයි ඒක හොඳ හැසිරීමෙන් ප්‍රයෝජනයට ගත යුතුයි.",FALSE,3,3,2,8
G8_017,8,කුඹුරු වැඩකාරයෝ,"කුඹුරු වැඩකාරයෝ කියන්නේ අපේ රටේ තවත් විශේෂ පුද්ගලයෝ. ඔවුන් හදන බත් පොතක් නිසා අපිට කෑම තියෙනවා. මම ගම්මැද ඉන්න නිසා කුඹුරු බිම් දකින්න පුළුවන්. උදේම ගොවිමහතුන් රවට ගියාම මට සිහිදෝර සුවඳක් එනවා.

ඇතැම් දවස්වල මම තාත්තා එක්ක කුඹුරු පියවරට යනවා. ඔහු මට කියනවා—“මෙය හොඳ අයුරින් කළොත් බිම් කෙරෙයි”. කුඹුරුකාරයෝ හුඟාක් වෙලාවක් වැඩ කරනවා. හිරු එළියත් සමඟ වෙහෙසෙනත් වැඩ කරනවා.

ඒත් ඔවුන්ගේ ශක්තියෙන් අපේ රටේ ජීවිතය නෙවෙයි, ආර්ථිකයත් ගොඩ යනවා. කුඹුරු වැඩකාරයෝගේ වැදගත්කම තවත් මට අවබෝධ වුණේ මේ දවස් වල.

අවසානයේ මම හිතනවා—ඔවුන්ගේ ක්ෂේමයට සහාය වීම අපේ වගකීමක්.",FALSE,4,3,2,9
